Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Location
04/27/2018 09:52:56 AM,Rockland County Dept. of Mental Health LGU,817099,Rockland County Dept. of Mental Health LGU,70460,Rockland County Dept. of Mental Health LGU,7696,Rockland County - Non-Medicaid CC,017,,(845)364-2378,(845)364-2378,Robert L. Yeager Health Center,50 Sanatorium Road Building F,Pomona,NY,10970,N,,,Rockland,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,
04/27/2018 09:52:56 AM,Rockland County Dept. of Mental Health LGU,817099,Rockland County Dept. of Mental Health LGU,70460,Rockland County Dept. of Mental Health LGU,7696,Transitional Management Services,011,,(845)364-2378,(845)364-2378,53 New Hempstead Road,,New City,NY,10956,N,,,Rockland,Hudson River,Transition Management Services,Support,Care Coordination,"53 New Hempstead Road
New City, NY 10956
(41.147614, -73.994168)"
04/27/2018 09:52:56 AM,Rockland Hospital Guild Inc.,381099,Rockland Hospital Guild Inc.,14410,Rockland Hospital Guild Inc.,6359,Advoc. Supp Serv,002,Adults,(845)680-6226,(845)680-6226,2 Irving'S Way,,Orangeburg,NY,10962,N,,,Rockland,Hudson River,Advocacy/Support Services,Support,Self-Help,"2 Irving'S Way
Orangeburg, NY 10962
(41.045307, -73.96979)"
04/27/2018 09:52:56 AM,Rockland Hospital Guild Inc.,381099,Rockland Hospital Guild Inc.,14410,Rockland Hospital Guild Inc.,6359,C.L.U.E. IV,001,Adults,(845)680-6226,Not Available,,,,NY,,Y,1,36,Rockland,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rockland Hospital Guild Inc.,381099,Rockland Hospital Guild Inc.,14410,Rockland Hospital Guild Inc.,6359,RHG Supp Housing/RCE SH Rockland Cty - Comm Svcs,633,Adults,(845)680-6226,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rockland Hospital Guild Inc.,381099,Rockland Hospital Guild Inc.,14410,Rockland Hospital Guild Inc.,6359,RHG Supp Housing/Transformation SH Rockland Cty - Comm Svcs,634,Adults,(845)680-6226,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rockland Hospital Guild Inc.,381099,Rockland Hospital Guild Inc.,14410,Rockland Hospital Guild Inc.,6359,Rockland Hospital Guild / C.L.U.E. I,430,Adults,(845)680-6226,Not Available,,,,NY,,Y,1,36,Rockland,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rockland Hospital Guild Inc.,381099,Rockland Hospital Guild Inc.,14410,Rockland Hospital Guild Inc.,6359,Rockland Hospital Guild / C.L.U.E. II,431,Adults,(845)680-6226,Not Available,,,,NY,,Y,1,36,Rockland,Hudson River,Apartment/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rockland Hospital Guild Inc.,381099,Rockland Hospital Guild Inc.,14410,Rockland Hospital Guild Inc.,6359,Rockland Hospital Guild/MRT Supp Hsing Rockland Cty-Comm Svc,632,Adults,(845)680-6226,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rockland Hospital Guild Inc.,381099,Rockland Hospital Guild Inc.,14410,Rockland Hospital Guild Inc.,6359,Rockland Hospital Guild SH / C.L.U.E. III-Comm.Svcs.,630,Adults,(845)680-6226,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rockland Hospital Guild Inc.,381099,Rockland Hospital Guild Inc.,14410,Rockland Hospital Guild Inc.,6359,Rockland Hospital Guild SH/Rockland Co PC Long Stay Comm Svc,631,Adults,(845)680-6226,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rockland Paramedic Services Inc.,001221,Rockland Paramedic Services Inc.,48880,Rockland Paramedic Services Inc.,8300,Rockland Paramedic Services Behavioral Health Response Team,001,Children Adolescents Adults,(845)627-8612,(845)627-8612,540 Chestnut Ridge Road,,Chestnut Ridge,NY,10977,N,,,Rockland,Hudson River,Crisis  Intervention,Emergency,Crisis,"540 Chestnut Ridge Road
Chestnut Ridge, NY 10977
(41.100011, -74.046245)"
04/27/2018 09:52:56 AM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,0016,Acute Psychiatric Care Residence,551,Adults,(845)359-1000,Not Available,,,,NY,,N,,,Rockland,Hudson River,Crisis/Respite Beds,Emergency,Crisis,
04/27/2018 09:52:56 AM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,0016,Mobile Integration Team,208,Adults,(845)359-1000,(845)680-8098,140 Old Orangeburg Rd,,Orangeburg,NY,10962,N,,,Rockland,Hudson River,Mobile Integration Team,Support,General Support,"140 Old Orangeburg Rd
Orangeburg, NY 10962
(41.044479, -73.969781)"
04/27/2018 09:52:56 AM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,0016,Orangeburg Service Center,561,Adults,(845)359-1000,(845)398-7050,140 Old Orangeburg Road,Building 57 1st Floor,Orangeburg,NY,10962-1157,Y,,36,Rockland,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"140 Old Orangeburg Road
Orangeburg, NY 10962-1157
(41.044479, -73.969781)"
04/27/2018 09:52:56 AM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,0016,Orangeburg Transitional Residence,235,Adults,(845)359-1000,Not Available,,,,NY,,Y,1,36,Rockland,Hudson River,Congregate/Support,Residential,Support Program,
04/27/2018 09:52:56 AM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,0016,Psychiatric Inpatient Unit,503,Adults,(845)359-1000,,140 Old Orangeburg Road,,Orangeburg,NY,10962,N,,,Rockland,Hudson River,State Psychiatric Center Inpatient,Inpatient,State Psychiatric Center Inpatient,"140 Old Orangeburg Road
Orangeburg, NY 10962
(41.044479, -73.969781)"
04/27/2018 09:52:56 AM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,0016,Rockland PC Rockland - HHCM,183,Adults,(845)359-1000,(845)680-8045,140 Old Orangeburg Road,Building 57,Orangeburg,NY,10962,N,,,Rockland,Hudson River,Health Home Care Management,Support,Care Coordination,"140 Old Orangeburg Road
Orangeburg, NY 10962
(41.044479, -73.969781)"
04/27/2018 09:52:56 AM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,0016,Rockland P.C. Transitional Placement Program,552,Adults,(845)359-1000,Not Available,,,,NY,,Y,1,36,Rockland,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,0016,Skilled Nursing Facility Enhanced Support Program,236,Adults,(845)359-1000,(845)680-7772,140 Old Orangeburg Road,,Orangeburg,NY,10962,N,,,Rockland,Hudson River,Nursing Home Support,Support,General Support,"140 Old Orangeburg Road
Orangeburg, NY 10962
(41.044479, -73.969781)"
04/27/2018 09:52:56 AM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,0016,The Recovery Center,229,Adults,(845)359-1000,(845)359-1000x3614,140 Old Orangeburg Road,,Orangeburg,NY,10962,N,,,Rockland,Hudson River,Psychosocial Club,Support,Self-Help,"140 Old Orangeburg Road
Orangeburg, NY 10962
(41.044479, -73.969781)"
04/27/2018 09:52:56 AM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,0016,The Residence at Rockland,227,Adults,(845)359-1000,Not Available,,,,NY,,Y,1,36,Rockland,Hudson River,Congregate/Support,Residential,Support Program,
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,Addeo Residence,430,Adults,(845)359-3400,Not Available,,,,NY,,Y,1,36,Rockland,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,After Care,471,Children Adolescents Adults,(845)359-3400,(845)359-3400x222,500 Western Highway,,Blauvelt,NY,10913-2027,N,,,Rockland,Hudson River,Family Support Services - Children & Family,Support,General Support,"500 Western Highway
Blauvelt, NY 10913-2027
(41.053338, -73.953592)"
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,After School Program,999,Children Adolescents Adults,(845)359-3400,(845)359-3400x244,500 Western Highway,,Blauvelt,NY,10913,N,,,Rockland,Hudson River,Family Support Services - Children & Family,Support,General Support,"500 Western Highway
Blauvelt, NY 10913
(41.053338, -73.953592)"
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,Bluefields Residence (MI/MR),432,Adults,(845)359-3400,Not Available,,,,NY,,Y,1,36,Rockland,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,Family Support Network,036,Children Adolescents,(845)359-3400,(845)359-3400,500 Western Highway,,Blauvelt,NY,10913,N,,,Rockland,Hudson River,Family Support Services - Children & Family,Support,General Support,"500 Western Highway
Blauvelt, NY 10913
(41.053338, -73.953592)"
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,Lakewood Drive Apartments,431,Adults,(845)359-3400,Not Available,,,,NY,,Y,1,36,Rockland,Hudson River,Apartment/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,RK Families 1st HCBS Waiver Individualized Care Coordination,058,Children,(845)359-3400,(845)359-3400x222,500 Western Highway,,Blauvelt,NY,10913,N,,,Rockland,Hudson River,Children's HCBS Waiver Individualized Care Coordination,Support,Care Coordination,"500 Western Highway
Blauvelt, NY 10913
(41.053338, -73.953592)"
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,St. Dominic's/MRT Supp Housing Rockland Cty - Comm Svcs,632,Adults,(845)359-3400,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,St. Dominic's SH/Rockland Co PC Long Stay - Comm. Svcs,631,Adults,(845)359-3400,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,St. Dominic's SH/Transformation SH Rockland Cty - Comm Svcs,634,Adults,(845)359-3400,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,St. Dominic's Supp Housing/RCE SH Rockland Cty - Comm Svcs,633,Adults,(845)359-3400,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,St. Dominic's Supported Housing\Rockland - Comm. Svcs,630,Adults,(845)359-3400,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,VCS Inc.,001254,VCS Inc.,49000,VCS Inc.,8313,VCS Mental Health Clinic,001,Adults,(845)634-5729,(845)634-5729,77 South Main Street,,New City,NY,10956-3511,Y,,36,Rockland,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"77 South Main Street
New City, NY 10956-3511
(41.144793, -73.989907)"
04/27/2018 09:52:56 AM,Capital District Psychiatric Center,072099,Capital District Psychiatric Center,90200,Capital District Psychiatric Center,0024,Capital District PC @ TSA Saratoga Co - HHCM,004,Adults,(518)549-6000,(518)583-3640x201,127 Union Street,,Saratoga Springs,NY,12866-4411,N,,,Saratoga,Hudson River,Health Home Care Management,Support,Care Coordination,"127 Union Street
Saratoga Springs, NY 12866-4411
(43.071739, -73.789913)"
04/27/2018 09:52:56 AM,Four Winds Foundation,000585,Four Winds Foundation,47350,Four Winds Foundation,8017,C.A.P.E.S. Program for Primary Care Physicians,001,,(914)763-8151,(518)584-3600,30 Crescent Avenue,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Advocacy/Support Services,Support,Self-Help,"30 Crescent Avenue
Saratoga Springs, NY 12866
(43.058364, -73.783423)"
04/27/2018 09:52:56 AM,FW of Saratoga Inc.,183099,FW of Saratoga Inc.,81700,FW of Saratoga Inc.,7344,Four Winds - Saratoga,021,Children Adolescents Adults,(518)584-3600,(518)584-3600,30 Crescent Avenue,,Saratoga Springs,NY,12866,Y,,36,Saratoga,Hudson River,Hospital for Mentally Ill,Inpatient,Private Psychiatric Hospital,"30 Crescent Avenue
Saratoga Springs, NY 12866
(43.058364, -73.783423)"
04/27/2018 09:52:56 AM,FW of Saratoga Inc.,183099,FW of Saratoga Inc.,81700,FW of Saratoga Inc.,7344,FW-Saratoga Adult Partial Hospital Program,300,Adults,(518)584-3600,(518)584-3600x3536,30 Crescent Avenue,Building #9 - Algonquin,Saratoga Springs,NY,12866,Y,1,36,Saratoga,Hudson River,Partial Hospitalization,Outpatient,Partial Hospitalization,"30 Crescent Avenue
Saratoga Springs, NY 12866
(43.058364, -73.783423)"
04/27/2018 09:52:56 AM,Mechanicville Area Community Services Center,000075,Mechanicville Area Community Services Center,50300,Mechanicville Area Community Services Center,7244,Information & Referral,100,Children Adolescents Adults,(518)664-8322,(518)664-8322x304,6 S. Main Street,,Mechanicville,NY,12118,N,,,Saratoga,Hudson River,Advocacy/Support Services,Support,Self-Help,"6 S Main Street
Mechanicville, NY 12118
(42.902802, -73.686966)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Northeast Parent & Child Society,13050,Northeast Parent & Child Society,7308,Respite Services - Saratoga OMH,008,Children Adolescents,(518)346-1284,(518)381-8911,530 Franklin Street,,Schenectady,NY,12305,N,,,Saratoga,Hudson River,Respite Services,Support,General Support,"530 Franklin Street
Schenectady, NY 12305
(42.813057, -73.938374)"
04/27/2018 09:52:56 AM,NYS ARC Saratoga County Chapter,130099,NYS ARC Saratoga County Chapter,24270,NYS ARC Saratoga County Chapter,6201,MH Transportation,001,Adults,(518)587-5747,(518)587-5747x119,16 Saratoga Bridges Blvd,,Ballston Spa,NY,12020,N,,,Saratoga,Hudson River,Transportation,Support,General Support,"16 Saratoga Bridges Blvd
Ballston Spa, NY 12020
(43.016954, -73.793786)"
04/27/2018 09:52:56 AM,NYS ARC Saratoga County Chapter,130099,NYS ARC Saratoga County Chapter,24270,NYS ARC Saratoga County Chapter,6201,SE - MH,002,Adults,(518)587-5747,(518)587-5747x119,16 Saratoga Bridges Blvd,,Ballston Spa,NY,12020,N,,,Saratoga,Hudson River,Ongoing Integrated Supported Employment Services,Support,Vocational,"16 Saratoga Bridges Blvd
Ballston Spa, NY 12020
(43.016954, -73.793786)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Child & Family Guidance Center at Malta,030,Children Adolescents Adults,(518)426-2600,(518)292-5433,100 Saratoga Village Blvd,Saratoga Commons Suite #27,Malta,NY,12020-3737,Y,,21,Saratoga,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"100 Saratoga Village Blvd
Malta, NY 12020-3737
(42.969801, -73.798401)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,HBCI Warren/Washington Co,027,Children Adolescents,(518)426-2600,(518)292-5433,100 Saratoga Village Blvd,Suite #26-27,Malta,NY,12020,N,,,Saratoga,Hudson River,Home Based Crisis Intervention,Emergency,Crisis,"100 Saratoga Village Blvd
Malta, NY 12020
(42.969801, -73.798401)"
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS Supp Housing/Transformation SH Saratoga Cty - Comm Svcs,688,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Saratoga,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Saratoga Center for the Family Inc.,179099,Saratoga Center for the Family Inc.,44140,Saratoga Center for the Family Inc.,7824,Advocacy/Support Services,001,Children Adolescents Adults,(518)587-8008,(518)587-8008,359 Ballston Avenue,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Advocacy/Support Services,Support,Self-Help,"359 Ballston Avenue
Saratoga Springs, NY 12866
(43.06298, -73.799733)"
04/27/2018 09:52:56 AM,Saratoga County Community Services Board,408099,Saratoga County Community Services Board,70840,Saratoga County Community Services Board,6551,Advocacy Support Services,004,Adults,(518)584-9030,(518)584-9030,135 South Broadway,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Advocacy/Support Services,Support,Self-Help,"135 South Broadway
Saratoga Springs, NY 12866
(43.070151, -73.788572)"
04/27/2018 09:52:56 AM,Saratoga County Community Services Board,408099,Saratoga County Community Services Board,70840,Saratoga County Community Services Board,6551,Saratoga County Mental Health Clinic,100,Children Adolescents Adults,(518)584-9030,(518)584-9030,135 South Broadway,,Saratoga Springs,NY,12866-4532,Y,,36,Saratoga,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"135 South Broadway
Saratoga Springs, NY 12866-4532
(43.070151, -73.788572)"
04/27/2018 09:52:56 AM,Saratoga County Community Services Board,408099,Saratoga County Community Services Board,70840,Saratoga County Community Services Board,6551,Saratoga County PROS dba Reflections PROS,013,Adults,(518)584-9030,(518)885-4521,135 South Broadway,,Saratoga Springs,NY,12866-4532,Y,,34,Saratoga,Hudson River,Comprehensive PROS without Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,"135 South Broadway
Saratoga Springs, NY 12866-4532
(43.070151, -73.788572)"
04/27/2018 09:52:56 AM,Saratoga County Community Services Board,408099,Saratoga County Community Services Board,70840,Saratoga County Community Services Board,6551,Transition Management Services,006,Adults,(518)584-9030,(518)584-9030,135 South Broadway,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Transition Management Services,Support,Care Coordination,"135 South Broadway
Saratoga Springs, NY 12866
(43.070151, -73.788572)"
04/27/2018 09:52:56 AM,Shelters of Saratoga,200099,Shelters of Saratoga,29490,Shelters of Saratoga,7826,Shelters Saratoga - Non Medicaid CC,002,Adults,(518)581-1097,(518)581-1097,14 Walworth Street,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,"14 Walworth Street
Saratoga Springs, NY 12866
(43.080847, -73.79187)"
04/27/2018 09:52:56 AM,Albany Medical Center,011099,The Saratoga Hospital,87070,The Saratoga Hospital,7260,Saratoga Hospital Psychiatric Inpatient Unit,020,Adults,(518)587-3222,(518)583-8400,211 Church Street,1st Floor,Saratoga Springs,NY,12866,Y,,36,Saratoga,Hudson River,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,"211 Church Street
Saratoga Springs, NY 12866
(43.084794, -73.796223)"
04/27/2018 09:52:56 AM,The Workshop Inc. d/b/a Northeast Career Planning,488099,The Workshop Inc. dba Northeast Career Plann,40240,The Workshop Inc. dba Northeast Career Plann,6051,Extended Services - Saratoga,888,Adults,(518)465-5201,(518)812-0280,16 Pearl Street,,Glens Falls,NY,12801,N,,,Saratoga,Hudson River,Ongoing Integrated Supported Employment Services,Support,Vocational,"16 Pearl Street
Glens Falls, NY 12801
(43.312656, -73.641593)"
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,Care Manaagement Youth Non Medicaid,019,Children Adolescents,(518)587-6193,(518)587-6193,127 Union Street,,Saratoga Springs,NY,12866-4411,N,,,Saratoga,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,"127 Union Street
Saratoga Springs, NY 12866-4411
(43.071739, -73.789913)"
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,Health  Home Care Management C&Y,020,Children Adolescents,(518)587-6193,(518)587-6193,127 Union Street,,Saratoga Springs,NY,12866-4411,N,,,Saratoga,Hudson River,Health Home Care Management,Support,Care Coordination,"127 Union Street
Saratoga Springs, NY 12866-4411
(43.071739, -73.789913)"
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,Respite Care,472,Adults,(518)587-6193,(518)584-2746,95 Van Dam Street,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Respite Services,Support,General Support,"95 Van Dam Street
Saratoga Springs, NY 12866
(43.085447, -73.78933)"
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,SH Wrap Around Service,018,Adults,(518)587-6193,(518)587-6193,127 Union Street,,Saratoga Springs,NY,12866-4411,N,,,Saratoga,Hudson River,On-Site Rehabilitation,Support,General Support,"127 Union Street
Saratoga Springs, NY 12866-4411
(43.071739, -73.789913)"
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,TSA - Edgewood House,436,Adults,(518)587-6193,Not Available,,,,NY,,Y,,36,Saratoga,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,TSA - Hammond House,430,Adults,(518)587-6193,Not Available,,,,NY,,Y,,36,Saratoga,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,TSA - Non Medicaid CC,011,Children Adolescents,(518)587-6193,(518)584-6688,162 Circular Street,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,"162 Circular Street
Saratoga Springs, NY 12866
(43.083961, -73.779537)"
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,TSA - Progressive Steps Apartment Program,432,Adults,(518)587-6193,Not Available,,,,NY,,Y,,36,Saratoga,Hudson River,Apartment/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,TSA - Saratoga Cty - HH CM,016,Adults,(518)587-6193,(518)583-3640,127 Union Street,,Saratoga Springs,NY,12866-4411,N,,,Saratoga,Hudson River,Health Home Care Management,Support,Care Coordination,"127 Union Street
Saratoga Springs, NY 12866-4411
(43.071739, -73.789913)"
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,TSA - Saratoga Cty - HH Non- Med CM,015,Adults,(518)587-6193,(518)583-3640,127 Union Street,,Saratoga Springs,NY,12866-4411,N,,,Saratoga,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,"127 Union Street
Saratoga Springs, NY 12866-4411
(43.071739, -73.789913)"
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,TSA - Stonebridge,437,Adults,(518)587-6193,Not Available,,,,NY,,Y,,36,Saratoga,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,TSA Supp Housing - PC Long Stay Saratoga Cty - Comm Svcs,631,Adults,(518)587-6193,Not Available,,,,NY,,N,,,Saratoga,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,TSA - Supported Housing/Saratoga County - Comm. Svcs,630,Adults,(518)587-6193,Not Available,,,,NY,,N,,,Saratoga,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,Work Program,420,Adults,(518)587-6193,(518)587-6193x326,127 Union Street,,Saratoga Springs,NY,12866-4411,N,,,Saratoga,Hudson River,Work Program,Support,Vocational,"127 Union Street
Saratoga Springs, NY 12866-4411
(43.071739, -73.789913)"
04/27/2018 09:52:56 AM,Unlimited Possibilities Inc.,000135,Unlimited Possibilities Inc.,40620,Unlimited Possibilities Inc.,7128,Assisted Competitive Employment (ACE),421,Adults,(518)587-2851,(518)587-2851,36 Cady Hill Blvd,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Assisted Competitive Employment,Support,Vocational,"36 Cady Hill Blvd
Saratoga Springs, NY 12866
(43.062381, -73.822056)"
04/27/2018 09:52:56 AM,Unlimited Possibilities Inc.,000135,Unlimited Possibilities Inc.,40620,Unlimited Possibilities Inc.,7128,Client Worker,422,Adults,(518)587-2851,(518)587-2851,36 Cady Hill Blvd,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Work Program,Support,Vocational,"36 Cady Hill Blvd
Saratoga Springs, NY 12866
(43.062381, -73.822056)"
04/27/2018 09:52:56 AM,Unlimited Possibilities Inc.,000135,Unlimited Possibilities Inc.,40620,Unlimited Possibilities Inc.,7128,Golden Club,470,Adults,(518)587-2851,(518)587-2851,36 Cady Hill Blvd,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Psychosocial Club,Support,Self-Help,"36 Cady Hill Blvd
Saratoga Springs, NY 12866
(43.062381, -73.822056)"
04/27/2018 09:52:56 AM,Unlimited Possibilities Inc.,000135,Unlimited Possibilities Inc.,40620,Unlimited Possibilities Inc.,7128,ISE Ongoing Integrated Supported Employment,423,Adults,(518)587-2851,(518)587-2851,36 Cady Hill Blvd,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Ongoing Integrated Supported Employment Services,Support,Vocational,"36 Cady Hill Blvd
Saratoga Springs, NY 12866
(43.062381, -73.822056)"
